
Sweep #,       Time[s],        SweepC,       Mean[V],         a4-b5
   1541,   53.2634709k,  -69.7754397p,  -645.624998p,   575.849558p,   10.0000000m,   17.3656467M
   1542,   53.2639229k,  -73.0258145p,  -638.375020p,   565.349205p,   10.0000000m,   17.6881827M
   1543,   53.2643685k,  -69.9695851p,  -638.499975p,   568.530390p,   10.0000000m,   17.5892093M
   1544,   53.2648118k,  -68.1184911p,  -635.624997p,   567.506506p,   10.0000000m,   17.6209434M
   1545,   53.2652489k,  -68.4100328p,  -630.125008p,   561.714975p,   10.0000000m,   17.8026231M
   1546,   53.2657019k,  -68.7555719p,  -630.093755p,   561.338183p,   10.0000000m,   17.8145729M
   1547,   53.2661379k,  -64.5143980p,  -639.718722p,   575.204324p,   10.0000000m,   17.3851266M
   1548,   53.2665909k,  -75.3870979p,  -621.375007p,   545.987909p,   10.0000000m,   18.3154239M
   1549,   53.2670278k,  -68.6505588p,  -625.343777p,   556.693218p,   10.0000000m,   17.9632151M
   1550,   53.2674639k,  -72.0174822p,  -634.656272p,   562.638790p,   10.0000000m,   17.7733924M
   1551,   53.2679009k,  -69.9685455p,  -628.968766p,   559.000220p,   10.0000000m,   17.8890806M
   1552,   53.2683379k,  -61.0143298p,  -623.812502p,   562.798172p,   10.0000000m,   17.7683591M
   1553,   53.2687749k,  -60.4865728p,  -614.656270p,   554.169698p,   10.0000000m,   18.0450141M
   1554,   53.2692119k,  -61.2128373p,  -620.281271p,   559.068434p,   10.0000000m,   17.8868979M
   1555,   53.2696479k,  -57.6945540p,  -621.718732p,   564.024178p,   10.0000000m,   17.7297364M
   1556,   53.2700849k,  -62.5336183p,  -624.343743p,   561.810125p,   10.0000000m,   17.7996080M
   1557,   53.2705372k,  -64.9105779p,  -626.124985p,   561.214407p,   10.0000000m,   17.8185019M
   1558,   53.2709899k,  -65.2466943p,  -626.124985p,   560.878291p,   10.0000000m,   17.8291800M
   1559,   53.2714419k,  -63.9422027p,  -629.093777p,   565.151574p,   10.0000000m,   17.6943681M
   1560,   53.2718789k,  -65.0377419p,  -631.187491p,   566.149749p,   10.0000000m,   17.6631713M
   1561,   53.2723319k,  -66.9973929p,  -631.656227p,   564.658834p,   10.0000000m,   17.7098088M
   1562,   53.2727679k,  -68.8160272p,  -635.250019p,   566.433992p,   10.0000000m,   17.6543077M
   1563,   53.2732049k,  -69.5099509p,  -636.093733p,   566.583782p,   10.0000000m,   17.6496404M
   1564,   53.2736419k,  -66.8548766p,  -634.843733p,   567.988857p,   10.0000000m,   17.6059792M
   1565,   53.2740789k,  -67.5427004p,  -644.093723p,   576.551022p,   10.0000000m,   17.3445187M
   1566,   53.2745153k,  -70.3605506p,  -651.593723p,   581.233173p,   10.0000000m,   17.2047992M
   1567,   53.2749529k,  -68.3210878p,  -650.031251p,   581.710163p,   10.0000000m,   17.1906916M
   1568,   53.2753888k,  -69.7229929p,  -648.562481p,   578.839489p,   10.0000000m,   17.2759464M
   1569,   53.2758259k,  -66.6593680p,  -644.531262p,   577.871894p,   10.0000000m,   17.3048735M
   1570,   53.2762629k,  -68.3988209p,  -652.781273p,   584.382453p,   10.0000000m,   17.1120812M
   1571,   53.2766999k,  -69.8652877p,  -660.250021p,   590.384734p,   10.0000000m,   16.9381074M
   1572,   53.2771369k,  -69.7361642p,  -667.562505p,   597.826341p,   10.0000000m,   16.7272656M
   1573,   53.2775722k,  -70.1970421p,  -677.031264p,   606.834222p,   10.0000000m,   16.4789651M
   1574,   53.2780099k,  -68.9014961p,  -681.687484p,   612.785988p,   10.0000000m,   16.3189110M
   1575,   53.2784629k,  -62.0102915p,  -670.625000p,   608.614708p,   10.0000000m,   16.4307564M
   1576,   53.2789069k,  -67.5762507p,  -684.375001p,   616.798750p,   10.0000000m,   16.2127436M
   1577,   53.2793519k,  -71.1551426p,  -679.593770p,   608.438628p,   10.0000000m,   16.4355114M
   1578,   53.2797889k,  -70.0694180p,  -673.812506p,   603.743088p,   10.0000000m,   16.5633366M
   1579,   53.2802248k,  -69.6737153p,  -673.187506p,   603.513790p,   10.0000000m,   16.5696297M
   1580,   53.2806619k,  -72.8118866p,  -681.875001p,   609.063114p,   10.0000000m,   16.4186597M
   1581,   53.2810989k,  -69.9452018p,  -686.406265p,   616.461063p,   10.0000000m,   16.2216247M
   1582,   53.2815503k,  -70.3630895p,  -684.312496p,   613.949406p,   10.0000000m,   16.2879871M
   1583,   53.2819879k,  -71.5048223p,  -677.218726p,   605.713903p,   10.0000000m,   16.5094444M
   1584,   53.2824409k,  -70.0579165p,  -685.156265p,   615.098349p,   10.0000000m,   16.2575628M
   1585,   53.2828929k,  -69.7908943p,  -673.968770p,   604.177875p,   10.0000000m,   16.5514171M
   1586,   53.2833366k,  -66.9181775p,  -673.843759p,   606.925581p,   10.0000000m,   16.4764846M
   1587,   53.2837818k,  -66.8936409p,  -678.281264p,   611.387624p,   10.0000000m,   16.3562356M
   1588,   53.2842189k,  -67.2549072p,  -678.218759p,   610.963852p,   10.0000000m,   16.3675805M
   1589,   53.2846709k,  -70.8646573p,  -678.062495p,   607.197838p,   10.0000000m,   16.4690969M
   1590,   53.2851079k,  -68.7889860p,  -660.999977p,   592.210991p,   10.0000000m,   16.8858737M
   1591,   53.2855603k,  -69.3260804p,  -680.250023p,   610.923943p,   10.0000000m,   16.3686497M
   1592,   53.2860129k,  -65.8352132p,  -674.874989p,   609.039776p,   10.0000000m,   16.4192888M
   1593,   53.2864571k,  -66.6479007p,  -675.593748p,   608.945847p,   10.0000000m,   16.4218215M
   1594,   53.2869019k,  -69.5620229p,  -676.718737p,   607.156714p,   10.0000000m,   16.4702123M
   1595,   53.2873389k,  -67.8444657p,  -666.187494p,   598.343028p,   10.0000000m,   16.7128211M
   1596,   53.2877909k,  -70.4041713p,  -673.468725p,   603.064554p,   10.0000000m,   16.5819728M
   1597,   53.2882278k,  -67.7574121p,  -667.968736p,   600.211324p,   10.0000000m,   16.6607986M
   1598,   53.2886809k,  -65.6048935p,  -664.312494p,   598.707600p,   10.0000000m,   16.7026442M
   1599,   53.2891329k,  -65.7737698p,  -660.843769p,   595.069999p,   10.0000000m,   16.8047457M
   1600,   53.2895778k,  -69.5552413p,  -669.531264p,   599.976022p,   10.0000000m,   16.6673327M
   1601,   53.2900218k,  -65.9618321p,  -679.375001p,   613.413169p,   10.0000000m,   16.3022258M
   1602,   53.2904589k,  -68.4298835p,  -680.781265p,   612.351381p,   10.0000000m,   16.3304931M
   1603,   53.2909109k,  -67.8162657p,  -671.624978p,   603.808712p,   10.0000000m,   16.5615365M
   1604,   53.2913479k,  -71.1765268p,  -677.843726p,   606.667199p,   10.0000000m,   16.4835020M
   1605,   53.2918009k,  -65.9955016p,  -670.437483p,   604.441982p,   10.0000000m,   16.5441851M
   1606,   53.2922529k,  -66.3012540p,  -680.718759p,   614.417505p,   10.0000000m,   16.2755780M
   1607,   53.2926969k,  -65.1949461p,  -668.593736p,   603.398790p,   10.0000000m,   16.5727876M
   1608,   53.2931419k,  -65.6244206p,  -676.968759p,   611.344338p,   10.0000000m,   16.3573937M
   1609,   53.2935789k,  -65.3257224p,  -670.156264p,   604.830541p,   10.0000000m,   16.5335566M
   1610,   53.2940309k,  -63.3984289p,  -677.031264p,   613.632836p,   10.0000000m,   16.2963900M
   1611,   53.2944678k,  -68.0393948p,  -688.156254p,   620.116859p,   10.0000000m,   16.1259928M
   1612,   53.2949209k,  -66.1778898p,  -679.156231p,   612.978341p,   10.0000000m,   16.3137901M
   1613,   53.2953729k,  -66.4859085p,  -679.124978p,   612.639070p,   10.0000000m,   16.3228245M
   1614,   53.2958167k,  -68.5259508p,  -670.968725p,   602.442774p,   10.0000000m,   16.5990870M
   1615,   53.2962618k,  -67.1625204p,  -678.093748p,   610.931227p,   10.0000000m,   16.3684545M
   1616,   53.2966989k,  -61.5114331p,  -672.218725p,   610.707292p,   10.0000000m,   16.3744565M
   1617,   53.2971509k,  -61.6815361p,  -672.812472p,   611.130936p,   10.0000000m,   16.3631055M
   1618,   53.2975879k,  -70.4530058p,  -677.843726p,   607.390720p,   10.0000000m,   16.4638670M
   1619,   53.2980409k,  -67.1102951p,  -670.281275p,   603.170980p,   10.0000000m,   16.5790470M
   1620,   53.2984922k,  -63.3204401p,  -663.124999p,   599.804559p,   10.0000000m,   16.6720973M
   1621,   53.2989363k,  -62.8242910p,  -668.343769p,   605.519478p,   10.0000000m,   16.5147454M
   1622,   53.2993819k,  -60.2098554p,  -662.093769p,   601.883913p,   10.0000000m,   16.6144995M
   1623,   53.2998189k,  -62.8217010p,  -672.750022p,   609.928321p,   10.0000000m,   16.3953692M
   1624,   53.3002709k,  -63.1995126p,  -679.781231p,   616.581719p,   10.0000000m,   16.2184504M
   1625,   53.3007079k,  -65.0611367p,  -673.531231p,   608.470094p,   10.0000000m,   16.4346615M
   1626,   53.3011609k,  -62.5088772p,  -669.312494p,   606.803617p,   10.0000000m,   16.4797963M
   1627,   53.3016129k,  -61.5758586p,  -677.968737p,   616.392878p,   10.0000000m,   16.2234191M
   1628,   53.3020569k,  -64.4954675p,  -677.031264p,   612.535797p,   10.0000000m,   16.3255765M
   1629,   53.3025012k,  -64.8777262p,  -666.937505p,   602.059779p,   10.0000000m,   16.6096463M
   1630,   53.3029389k,  -66.9457469p,  -674.531264p,   607.585517p,   10.0000000m,   16.4585885M
   1631,   53.3033909k,  -62.4817849p,  -667.562505p,   605.080720p,   10.0000000m,   16.5267206M
   1632,   53.3038279k,  -67.3068771p,  -675.156264p,   607.849387p,   10.0000000m,   16.4514437M
   1633,   53.3042809k,  -65.0301083p,  -673.343770p,   608.313661p,   10.0000000m,   16.4388878M
   1634,   53.3047329k,  -67.7918824p,  -673.312517p,   605.520634p,   10.0000000m,   16.5147138M
   1635,   53.3051779k,  -65.4122818p,  -671.687483p,   606.275202p,   10.0000000m,   16.4941597M
   1636,   53.3056219k,  -65.8604655p,  -675.468736p,   609.608271p,   10.0000000m,   16.4039769M
   1637,   53.3060589k,  -69.5011757p,  -678.593737p,   609.092561p,   10.0000000m,   16.4178659M
   1638,   53.3065113k,  -65.3629021p,  -677.687517p,   612.324615p,   10.0000000m,   16.3312069M
   1639,   53.3069479k,  -65.6187807p,  -671.281253p,   605.662472p,   10.0000000m,   16.5108463M
   1640,   53.3074009k,  -68.0756543p,  -674.375000p,   606.299346p,   10.0000000m,   16.4935029M
   1641,   53.3078529k,  -68.3938284p,  -679.781231p,   611.387403p,   10.0000000m,   16.3562415M
   1642,   53.3082980k,  -72.4397323p,  -670.687506p,   598.247773p,   10.0000000m,   16.7154822M
   1643,   53.3087418k,  -67.7081005p,  -677.218726p,   609.510625p,   10.0000000m,   16.4066049M
   1644,   53.3091789k,  -67.0651241p,  -669.031275p,   601.966151p,   10.0000000m,   16.6122298M
   1645,   53.3096319k,  -69.8850361p,  -669.843736p,   599.958700p,   10.0000000m,   16.6678140M
   1646,   53.3100679k,  -65.6297879p,  -658.968768p,   593.338981p,   10.0000000m,   16.8537722M
   1647,   53.3105203k,  -63.8959752p,  -669.656275p,   605.760300p,   10.0000000m,   16.5081799M
   1648,   53.3109729k,  -62.7724234p,  -668.156253p,   605.383829p,   10.0000000m,   16.5184459M
   1649,   53.3114179k,  -65.8173561p,  -669.718725p,   603.901369p,   10.0000000m,   16.5589954M
   1650,   53.3118619k,  -63.1329231p,  -677.750023p,   614.617100p,   10.0000000m,   16.2702925M
   1651,   53.3122989k,  -63.9782577p,  -683.781254p,   619.802996p,   10.0000000m,   16.1341589M
   1652,   53.3127519k,  -62.5890129p,  -673.468725p,   610.879712p,   10.0000000m,   16.3698348M
   1653,   53.3131879k,  -67.9872035p,  -659.937494p,   591.950290p,   10.0000000m,   16.8933104M
   1654,   53.3136409k,  -65.0144492p,  -655.499988p,   590.485538p,   10.0000000m,   16.9352158M
   1655,   53.3140929k,  -65.8898241p,  -665.968725p,   600.078901p,   10.0000000m,   16.6644753M
   1656,   53.3145372k,  -64.2677036p,  -652.468746p,   588.201042p,   10.0000000m,   17.0009899M
   1657,   53.3149819k,  -65.2217147p,  -643.124998p,   577.903283p,   10.0000000m,   17.3039335M
   1658,   53.3154189k,  -63.3916302p,  -645.062503p,   581.670873p,   10.0000000m,   17.1918527M
   1659,   53.3158719k,  -65.0045153p,  -639.999997p,   574.995482p,   10.0000000m,   17.3914410M
   1660,   53.3163079k,  -64.3405124p,  -648.937515p,   584.597002p,   10.0000000m,   17.1058010M
   1661,   53.3167609k,  -65.1219499p,  -637.437492p,   572.315542p,   10.0000000m,   17.4728786M
   1662,   53.3172129k,  -61.3890572p,  -643.562481p,   582.173424p,   10.0000000m,   17.1770122M
   1663,   53.3176576k,  -62.4331718p,  -631.031227p,   568.598055p,   10.0000000m,   17.5871161M
   1664,   53.3181019k,  -61.5295117p,  -641.375009p,   579.845497p,   10.0000000m,   17.2459734M
   1665,   53.3185383k,  -61.7716738p,  -645.781262p,   584.009588p,   10.0000000m,   17.1230065M
   1666,   53.3189805k,  -61.8129428p,  -642.531250p,   580.718308p,   10.0000000m,   17.2200529M
   1667,   53.3194127k,  -62.6617365p,  -631.062480p,   568.400744p,   10.0000000m,   17.5932212M
   1668,   53.3198499k,  -62.0561101p,  -635.031250p,   572.975140p,   10.0000000m,   17.4527642M
   1669,   53.3203019k,  -58.5384404p,  -631.062480p,   572.524040p,   10.0000000m,   17.4665155M
   1670,   53.3207389k,  -56.6327697p,  -625.093755p,   568.460985p,   10.0000000m,   17.5913568M
   1671,   53.3211909k,  -59.8422844p,  -631.312502p,   571.470218p,   10.0000000m,   17.4987247M
   1672,   53.3216279k,  -58.9703004p,  -628.093744p,   569.123443p,   10.0000000m,   17.5708805M
   1673,   53.3220649k,  -62.9292188p,  -624.781227p,   561.852008p,   10.0000000m,   17.7982811M
   1674,   53.3225013k,  -60.4449460p,  -624.124974p,   563.680028p,   10.0000000m,   17.7405611M
   1675,   53.3229379k,  -59.2918482p,  -633.781250p,   574.489401p,   10.0000000m,   17.4067615M
   1676,   53.3233748k,  -60.2567133p,  -628.062491p,   567.805778p,   10.0000000m,   17.6116559M
   1677,   53.3238119k,  -61.4809158p,  -621.843743p,   560.362827p,   10.0000000m,   17.8455806M
   1678,   53.3242489k,  -56.0309603p,  -615.656248p,   559.625288p,   10.0000000m,   17.8690996M
   1679,   53.3246858k,  -59.1090511p,  -629.593766p,   570.484715p,   10.0000000m,   17.5289534M
   1680,   53.3251219k,  -58.9262539p,  -626.093732p,   567.167479p,   10.0000000m,   17.6314764M
   1681,   53.3255582k,  -58.3656453p,  -618.250007p,   559.884361p,   10.0000000m,   17.8608311M
   1682,   53.3259959k,  -58.7340000p,  -617.249973p,   558.515973p,   10.0000000m,   17.9045909M
   1683,   53.3264329k,  -58.1428229p,  -634.593766p,   576.450943p,   10.0000000m,   17.3475299M
   1684,   53.3268699k,  -61.9495636p,  -618.624985p,   556.675421p,   10.0000000m,   17.9637894M
   1685,   53.3273059k,  -60.6062737p,  -628.968766p,   568.362492p,   10.0000000m,   17.5944052M
   1686,   53.3277429k,  -60.8772149p,  -628.656238p,   567.779023p,   10.0000000m,   17.6124858M
   1687,   53.3281799k,  -58.0257462p,  -622.718765p,   564.693019p,   10.0000000m,   17.7087367M
   1688,   53.3286169k,  -61.6281350p,  -623.812502p,   562.184367p,   10.0000000m,   17.7877590M
   1689,   53.3290539k,  -62.5063214p,  -623.062490p,   560.556169p,   10.0000000m,   17.8394255M
   1690,   53.3294893k,  -60.3858709p,  -617.468743p,   557.082872p,   10.0000000m,   17.9506506M
   1691,   53.3299429k,  -61.8577219p,  -621.437513p,   559.579791p,   10.0000000m,   17.8705525M
   1692,   53.3303870k,  -58.7206753p,  -624.749974p,   566.029299p,   10.0000000m,   17.6669300M
   1693,   53.3308319k,  -58.7220043p,  -618.062490p,   559.340486p,   10.0000000m,   17.8781981M
   1694,   53.3312689k,  -59.0179592p,  -611.593776p,   552.575816p,   10.0000000m,   18.0970642M
   1695,   53.3317058k,  -56.4900660p,  -616.062479p,   559.572413p,   10.0000000m,   17.8707881M
   1696,   53.3321419k,  -55.4335638p,  -608.687489p,   553.253926p,   10.0000000m,   18.0748830M
   1697,   53.3325789k,  -56.5767446p,  -608.406270p,   551.829525p,   10.0000000m,   18.1215385M
   1698,   53.3330319k,  -55.0377248p,  -601.343753p,   546.306028p,   10.0000000m,   18.3047587M
   1699,   53.3334679k,  -56.8696154p,  -604.500006p,   547.630390p,   10.0000000m,   18.2604913M
   1700,   53.3339209k,  -60.3511960p,  -617.031259p,   556.680063p,   10.0000000m,   17.9636395M
   1701,   53.3343729k,  -55.2104859p,  -599.531258p,   544.320772p,   10.0000000m,   18.3715201M
   1702,   53.3348176k,  -56.5719567p,  -609.500006p,   552.928049p,   10.0000000m,   18.0855357M
   1703,   53.3352619k,  -54.6670699p,  -600.781258p,   546.114188p,   10.0000000m,   18.3111888M
   1704,   53.3356989k,  -56.0887404p,  -609.093775p,   553.005035p,   10.0000000m,   18.0830180M
   1705,   53.3361519k,  -55.2061068p,  -599.843730p,   544.637623p,   10.0000000m,   18.3608322M
   1706,   53.3365889k,  -54.9773207p,  -610.593742p,   555.616422p,   10.0000000m,   17.9980282M
   1707,   53.3370409k,  -54.5505213p,  -605.437478p,   550.886957p,   10.0000000m,   18.1525445M
   1708,   53.3374923k,  -65.7726621p,  -612.374984p,   546.602322p,   10.0000000m,   18.2948363M
   1709,   53.3379366k,  -55.8143742p,  -618.062490p,   562.248116p,   10.0000000m,   17.7857421M
   1710,   53.3383829k,  -58.7179319p,  -602.406236p,   543.688304p,   10.0000000m,   18.3928915M
   1711,   53.3403941k,  -60.6727609p,  -619.906237p,   559.233477p,   10.0000000m,   17.8816191M
   1712,   53.3408469k,  -61.0221679p,  -621.437513p,   560.415345p,   10.0000000m,   17.8439083M
   1713,   53.3412839k,  -60.5968509p,  -630.468733p,   569.871882p,   10.0000000m,   17.5478038M
   1714,   53.3417209k,  -61.0656350p,  -638.687492p,   577.621857p,   10.0000000m,   17.3123643M
   1715,   53.3421728k,  -56.1836661p,  -627.031260p,   570.847594p,   10.0000000m,   17.5178105M
   1716,   53.3426171k,  -60.1890845p,  -643.343767p,   583.154683p,   10.0000000m,   17.1481089M
   1717,   53.3430629k,  -59.9531077p,  -638.718745p,   578.765637p,   10.0000000m,   17.2781509M
   1718,   53.3434983k,  -61.5297504p,  -653.218757p,   591.689006p,   10.0000000m,   16.9007703M
   1719,   53.3439519k,  -60.3402057p,  -656.468768p,   596.128563p,   10.0000000m,   16.7749050M
   1720,   53.3443889k,  -59.4600769p,  -662.843724p,   603.383647p,   10.0000000m,   16.5732035M
   1721,   53.3448409k,  -61.2650284p,  -655.031251p,   593.766223p,   10.0000000m,   16.8416451M
   1722,   53.3452779k,  -64.5764209p,  -672.218725p,   607.642304p,   10.0000000m,   16.4570504M
   1723,   53.3457149k,  -64.7210673p,  -665.468736p,   600.747668p,   10.0000000m,   16.6459239M
   1724,   53.3461509k,  -67.7377147p,  -668.343769p,   600.606054p,   10.0000000m,   16.6498488M
   1725,   53.3465879k,  -66.5922675p,  -673.406275p,   606.814008p,   10.0000000m,   16.4795141M
   1726,   53.3470249k,  -67.4633996p,  -675.625000p,   608.161601p,   10.0000000m,   16.4429980M
   1727,   53.3474619k,  -67.7030739p,  -671.312506p,   603.609432p,   10.0000000m,   16.5670042M
   1728,   53.3478989k,  -67.9361879p,  -677.781276p,   609.845088p,   10.0000000m,   16.3976069M
   1729,   53.3483349k,  -69.2149332p,  -669.937494p,   600.722561p,   10.0000000m,   16.6466197M
   1730,   53.3487719k,  -68.0272458p,  -670.250022p,   602.222776p,   10.0000000m,   16.6051508M
   1731,   53.3492089k,  -66.6576983p,  -667.281230p,   600.623532p,   10.0000000m,   16.6493643M
   1732,   53.3496459k,  -63.7493694p,  -673.125000p,   609.375631p,   10.0000000m,   16.4102394M
   1733,   53.3500829k,  -64.6290382p,  -670.374978p,   605.745940p,   10.0000000m,   16.5085712M
   1734,   53.3505182k,  -62.6325653p,  -657.656263p,   595.023698p,   10.0000000m,   16.8060533M
   1735,   53.3509559k,  -61.7998226p,  -658.562482p,   596.762660p,   10.0000000m,   16.7570806M
   1736,   53.3513929k,  -60.0975155p,  -660.937527p,   600.840011p,   10.0000000m,   16.6433656M
   1737,   53.3518299k,  -61.7767514p,  -657.937482p,   596.160731p,   10.0000000m,   16.7739998M
   1738,   53.3522669k,  -59.2588433p,  -656.781241p,   597.522397p,   10.0000000m,   16.7357743M
   1739,   53.3527029k,  -60.4081922p,  -666.406264p,   605.998071p,   10.0000000m,   16.5017027M
   1740,   53.3531399k,  -64.3780157p,  -667.062516p,   602.684501p,   10.0000000m,   16.5924294M
   1741,   53.3535923k,  -65.1660816p,  -672.999989p,   607.833907p,   10.0000000m,   16.4518627M
   1742,   53.3540359k,  -62.8876429p,  -667.843725p,   604.956082p,   10.0000000m,   16.5301256M
   1743,   53.3544819k,  -58.8260972p,  -648.218756p,   589.392659p,   10.0000000m,   16.9666178M
   1744,   53.3549189k,  -62.7880826p,  -673.937517p,   611.149434p,   10.0000000m,   16.3626103M
   1745,   53.3553549k,  -64.8957706p,  -664.062527p,   599.166757p,   10.0000000m,   16.6898445M
   1746,   53.3557919k,  -64.8199461p,  -664.781230p,   599.961284p,   10.0000000m,   16.6677422M
   1747,   53.3562289k,  -65.0066111p,  -665.999977p,   600.993366p,   10.0000000m,   16.6391188M
   1748,   53.3566809k,  -68.0860142p,  -668.656241p,   600.570227p,   10.0000000m,   16.6508421M
   1749,   53.3571179k,  -65.6319690p,  -662.937483p,   597.305514p,   10.0000000m,   16.7418511M
   1750,   53.3575703k,  -64.4555275p,  -659.062527p,   594.606999p,   10.0000000m,   16.8178310M
   1751,   53.3580229k,  -66.7895992p,  -674.312495p,   607.522896p,   10.0000000m,   16.4602850M
   1752,   53.3584673k,  -64.8406487p,  -673.375022p,   608.534374p,   10.0000000m,   16.4329255M
   1753,   53.3589119k,  -65.4160815p,  -669.687528p,   604.271446p,   10.0000000m,   16.5488541M
   1754,   53.3593489k,  -69.3103191p,  -664.843736p,   595.533417p,   10.0000000m,   16.7916690M
   1755,   53.3598009k,  -68.3398481p,  -667.906230p,   599.566382p,   10.0000000m,   16.6787203M
   1756,   53.3602379k,  -66.7423833p,  -667.906230p,   601.163847p,   10.0000000m,   16.6344002M
   1757,   53.3606909k,  -66.0222362p,  -667.218725p,   601.196489p,   10.0000000m,   16.6334970M
   1758,   53.3611429k,  -68.1295665p,  -663.124999p,   594.995433p,   10.0000000m,   16.8068517M
   1759,   53.3615874k,  -64.9659725p,  -663.031241p,   598.065269p,   10.0000000m,   16.7205831M
   1760,   53.3620315k,  -64.8941180p,  -670.406231p,   605.512113p,   10.0000000m,   16.5149463M
   1761,   53.3624689k,  -67.9762643p,  -664.812483p,   596.836219p,   10.0000000m,   16.7550153M
   1762,   53.3629209k,  -61.0584445p,  -667.343736p,   606.285291p,   10.0000000m,   16.4938852M
   1763,   53.3633579k,  -69.8536158p,  -671.718736p,   601.865120p,   10.0000000m,   16.6150183M
   1764,   53.3638109k,  -69.4546246p,  -665.968725p,   596.514100p,   10.0000000m,   16.7640631M
   1765,   53.3642629k,  -71.8604316p,  -672.000011p,   600.139580p,   10.0000000m,   16.6627904M
   1766,   53.3647070k,  -68.2560489p,  -682.593759p,   614.337710p,   10.0000000m,   16.2776919M
   1767,   53.3651518k,  -69.0164600p,  -679.187484p,   610.171024p,   10.0000000m,   16.3888477M
   1768,   53.3655889k,  -71.0921655p,  -673.875011p,   602.782846p,   10.0000000m,   16.5897223M
   1769,   53.3660409k,  -69.0688217p,  -674.906242p,   605.837420p,   10.0000000m,   16.5060785M
   1770,   53.3664779k,  -69.7360961p,  -679.656276p,   609.920180p,   10.0000000m,   16.3955880M
   1771,   53.3669309k,  -70.0245025p,  -683.468726p,   613.444224p,   10.0000000m,   16.3014005M
   1772,   53.3673829k,  -64.5420187p,  -678.937517p,   614.395499p,   10.0000000m,   16.2761609M
   1773,   53.3678280k,  -73.8595114p,  -685.031254p,   611.171743p,   10.0000000m,   16.3620130M
   1774,   53.3682718k,  -71.1693023p,  -681.156243p,   609.986940p,   10.0000000m,   16.3937936M
   1775,   53.3687089k,  -72.8472432p,  -678.156253p,   605.309010p,   10.0000000m,   16.5204876M
   1776,   53.3691619k,  -69.3602441p,  -678.375023p,   609.014779p,   10.0000000m,   16.4199628M
   1777,   53.3695979k,  -67.7330971p,  -670.437483p,   602.704386p,   10.0000000m,   16.5918819M
   1778,   53.3700509k,  -68.9082095p,  -678.656242p,   609.748033p,   10.0000000m,   16.4002169M
   1779,   53.3705023k,  -68.7340172p,  -669.937494p,   601.203477p,   10.0000000m,   16.6333037M
   1780,   53.3709474k,  -70.8588299p,  -670.906275p,   600.047445p,   10.0000000m,   16.6653489M
   1781,   53.3713918k,  -62.7792903p,  -699.281244p,   636.501954p,   10.0000000m,   15.7108709M
   1782,   53.3718289k,  -66.8931127p,  -679.406253p,   612.513141p,   10.0000000m,   16.3261803M
   1783,   53.3722819k,  -70.7317340p,  -675.218770p,   604.487036p,   10.0000000m,   16.5429520M
   1784,   53.3727179k,  -71.4084482p,  -686.687485p,   615.279036p,   10.0000000m,   16.2527884M
   1785,   53.3731709k,  -70.9220284p,  -677.156275p,   606.234247p,   10.0000000m,   16.4952740M
   1786,   53.3736229k,  -75.8711322p,  -679.249990p,   603.378857p,   10.0000000m,   16.5733351M
   1787,   53.3740679k,  -73.1785716p,  -690.468738p,   617.290166p,   10.0000000m,   16.1998369M
   1788,   53.3745112k,  -73.6322417p,  -691.906255p,   618.274013p,   10.0000000m,   16.1740584M
   1789,   53.3749489k,  -73.3090241p,  -685.812518p,   612.503494p,   10.0000000m,   16.3264375M
   1790,   53.3754019k,  -72.2601214p,  -677.031264p,   604.771143p,   10.0000000m,   16.5351805M
   1791,   53.3758379k,  -72.5612221p,  -687.031265p,   614.470043p,   10.0000000m,   16.2741864M
   1792,   53.3762909k,  -72.5592115p,  -684.000023p,   611.440812p,   10.0000000m,   16.3548128M
   1793,   53.3767429k,  -75.4401240p,  -684.187484p,   608.747360p,   10.0000000m,   16.4271760M
   1794,   53.3771883k,  -67.9887541p,  -669.625022p,   601.636268p,   10.0000000m,   16.6213384M
   1795,   53.3776318k,  -74.2557082p,  -685.781265p,   611.525557p,   10.0000000m,   16.3525463M
   1796,   53.3780689k,  -73.0741038p,  -680.781265p,   607.707161p,   10.0000000m,   16.4552940M
   1797,   53.3785213k,  -72.6686206p,  -675.281275p,   602.612655p,   10.0000000m,   16.5944076M
   1798,   53.3789579k,  -74.9916508p,  -682.874979p,   607.883328p,   10.0000000m,   16.4505252M
   1799,   53.3794109k,  -74.6742776p,  -673.062495p,   598.388217p,   10.0000000m,   16.7115590M
   1800,   53.3798629k,  -75.2724407p,  -687.062518p,   611.790077p,   10.0000000m,   16.3454760M
   1801,   53.3803078k,  -76.3234391p,  -676.312506p,   599.989067p,   10.0000000m,   16.6669704M
   1802,   53.3807519k,  -78.5145003p,  -682.781276p,   604.266776p,   10.0000000m,   16.5489820M
   1803,   53.3811889k,  -76.2791712p,  -676.656231p,   600.377060p,   10.0000000m,   16.6561994M
   1804,   53.3816419k,  -74.0818907p,  -673.656242p,   599.574351p,   10.0000000m,   16.6784986M
   1805,   53.3820779k,  -74.7149502p,  -658.156252p,   583.441302p,   10.0000000m,   17.1396848M
   1806,   53.3825303k,  -66.8995024p,  -651.375009p,   584.475507p,   10.0000000m,   17.1093568M
   1807,   53.3829829k,  -69.3797030p,  -647.625009p,   578.245306p,   10.0000000m,   17.2936985M
   1808,   53.3834280k,  -81.0374693p,  -658.406274p,   577.368805p,   10.0000000m,   17.3199520M
